PDB,binder
6okm,0
5fb8,0
3qwo,0
4u0r,0
3fb6,0
2iff,0
8hpk,0
5ec2,0
5ec1,0
5nmv,0
1nbz,0
1nby,0
5uea,0
5uek,0
7phw,0
2dwd,0
3kr3,0
6rlo,0
3pnw,0
6nha,0
5ucb,0
6nfv,0
6vmj,0
4kxz,0
3i50,0
6mto,0
1yqv,0
6mtq,0
1fns,0
2nlj,0
5jhl,0
4ala,0
5wk3,0
2hg5,0
7t0l,0
7uvh,0
7uvi,0
7kpj,0
7txw,0
3dvg,0
3dvn,0
2adf,0
1xf5,0
7x8q,0
1hez,0
7sk9,0
7sk7,0
7daa,0
5b71,0
7m2h,0
7m2i,0
6cxy,0
4f37,0
3lev,0
6by3,0
6by2,0
2dwe,0
7lr3,0
4okv,0
5ikc,0
5gzo,0
6pa0,0
2h8p,0
6z2l,0
5w5z,0
2p7t,0
1fdl,0
3o2d,0
2w0f,0
7bq5,0
5ob5,0
7vgr,0
7vgs,0
2hvj,0
2hvk,0
1fbi,0
1v7m,0
6oy4,0
7rp0,0
2vxq,0
8hs2,0
8dfg,0
4l5f,0
5f3b,0
2ih1,0
6s3d,0
6plk,0
4jlr,0
1s5h,0
2hjf,0
1k4d,0
4d9r,0
3or6,0
3or7,0
3mxw,0
6az2,0
4d9q,0
1M7D,1
3WFC,1
1QFU,1
1S3K,1
3OAU,1
1CLY,1
2R23,1
2R2E,1
6N35,1
3OKE,1
3VG0,1
4AG4,1
6MSY,1
1UZ8,1
3UBX,1
1OP5,1
3IET,1
3HNS,1
3HNV,1
1OP3,1
3HNT,1
4JM2,1
3UAJ,1
6UG7,1
2R2H,1
2B4C,1
1ZLV,1
3EYV,1
1EO8,1
2R1W,1
1ZLS,1
1M7I,1
4XPH,1
5M63,1
3KJ4,1
3C09,1
6M0Z,1
6M2R,1
7UEN,1
4XP9,1
5GUX,1
5K9K,1
5DQD,1
6XPQ,1
4XPT,1
4XP5,1
4XPB,1
4XP4,1
6M38,1
6FN1,1
2FD6,1
5GMQ,1
4XPA,1
6M3Z,1
5DQ9,1
6XQ2,1
7V8Q,1
3IJH,1
6DWA,1
4XPF,1
4XP1,1
3OAZ,1
4HII,1
4HIH,1
6MU3,1
4PTU,1
3OAY,1
4HIJ,1
6XUK,1
4RX4,1
6CXL,1
6M47,1
4XNX,1
3BPC,1
6XTG,1
6MNF,1
2R1X,1
3TT1,1
3WFD,1
1CLZ,1
6UG8,1
4TUO,1
6UG9,1
5CD5,1
3WFE,1
7WLW,1
6EV2,1
3OB0,1
6XUN,1
5D6C,1
4ENE,1
6N2X,1
6MUB,1
5JOP,1
b589,1
b777,1
1bvk,0
6tou,0
3gm0,0
4gqp,1
7ucq,0
5gru,0
1p84,0
1kyo,0
2ibz,0
1ezv,0
1kb9,0
5t4z,1
4hjj,0
2h32,0
6azz,0
5T4Z,1
3LZF,1
b11d,1
b129,1
b875,1
1F31,1
1g9c,0
1g9d,0
1g9b,0
1EPW,1
1I1E,1
5N0B,1
3BTA,1
b04f,1
2HB0,1
3LDJ,1
2tpi,0
2XFE,1
2XFD,1
b2d6,1
3J1P,1
4EGT,1
4X1W,1
4X1Z,1
4X1X,1
3S13,1
2GR2,1
6P4P,1
6TYN,1
6P4Q,1
6TYO,1
6P4S,1
6P4R,1
4K6L,1
6P4T,1
3DWA,1
4RHS,1
4RHR,1
3DWP,1
5WHU,1
5WHT,1
5WHV,1
6P4N,1
6TYQ,1
6P4M,1
7EE5,1
7EE4,1
b003,1
b009,1
b01a,1
b01f,1
b03e,1
b058,1
b979,1
7DC4,1
7DC0,1
3OBL,1
3S5X,1
4FBO,1
3S60,1
3S5V,1
5BOB,1
5BOA,1
4DQJ,1
5NO9,1
1UGW,1
1ws4,1
1ws5,1
1ugw,1
1ugy,1
1PXD,1
4R6N,1
5J4X,1
1WS5,1
1WS4,1
4AKB,1
4AKC,1
1M26,1
5J51,1
5J4T,1
1KUJ,1
1UGY,1
1KU8,1
4R6R,1
1EN2,1
1EHD,1
1EIS,1
1ULM,1
1IQB,1
1ULN,1
1EHH,1
1ENM,1
1UHA,1
n55e,0
na23,0
6S22,1
1TLG,1
1KJA,1
1ESL,1
1BYF,1
1G1T,1
2FUT,1
3E7J,1
b34b,1
4K79,1
5ufc,1
5uff,1
3E6J,1
4K5U,1
3G39,1
5UFC,1
3ULA,1
5UF1,1
5UFF,1
2Z65,1
7LA8,1
b08a,1
b2c9,1
b2d4,1
3WIN,1
4ouj,1
4OUJ,1
4LO1,1
3AH1,1
5BP5,1
4LO0,1
4LO2,1
3AH2,1
2E4M,1
4LO3,1
4LO7,1
3AH4,1
1QXM,1
1YBI,1
3AJ6,1
3AJ5,1
5BQU,1
b2ce,1
4YGC,1
2kdh,0
1ih0,0
2l98,0
4YGB,1
4YGE,1
4YGD,1
3WNX,1
3WHT,1
3WHU,1
5MIX,1
2OEG,1
5nzm,0
1J2Z,1
6hy2,0
2aq9,0
4j09,0
2QIA,1
1MMC,1
2F6E,1
5AEA,1
3A5P,1
3H2K,1
3QRC,1
1TL2,1
5C2M,1
3IN9,1
3ILR,1
3INA,1
3N17,1
4TX8,1
3N13,1
b6e5,1
b799,1
6QFY,1
4H14,1
b651,1
1D1K,1
1C4Q,1
1CZG,1
1CZW,1
2XSC,1
1D1I,1
4P2C,1
1QOH,1
4ULL,1
1CQF,1
4M1U,1
1QNU,1
2C5C,1
1DM0,1
1C48,1
1R4Q,1
1R4P,1
2BOS,1
b2fc,1
b335,1
1uh1,1
1TP8,1
1JAC,1
1UH1,1
1UH0,1
1TOQ,1
b9e9,1
2ZS6,1
4LO6,1
4LO4,1
4LO5,1
2ZOE,1
4EN6,1
4EN9,1
4EN8,1
6GXR,1
4C4M,1
4c4n,1
4C4N,1
4ZZ8,1
2WV6,1
1pzi,0
1jqy,0
1eei,1
5lzg,1
1efi,1
1eef,1
5lzh,1
5elf,1
1lt6,1
1pzj,0
1fd7,0
5eld,1
5lzj,1
5ele,1
1lt5,1
6IAL,1
2XRQ,1
5LZJ,1
5LZH,1
5LZI,1
2XRS,1
1LTA,1
1LTB,1
1LTT,1
1CHQ,1
1EEF,1
3EFX,1
1CHP,1
1LTS,1
1LTR,1
1EFI,1
1EEI,1
1DJR,1
1CT1,1
1FGB,1
5LZG,1
2O2L,1
1XTC,1
2CHB,1
1G8Z,1
1LT6,1
1LT4,1
1LLR,1
1LT3,1
1LTI,1
1S5D,1
1S5E,1
4L6T,1
1S5F,1
7LVB,1
b056,1
b064,1
b086,1
b2c5,1
b2df,1
1KNM,1
1KNL,1
1MC9,1
6GXS,1
6S24,1
1TAQ,1
3ktq,0
4ktq,0
1qtm,0
1qss,0
2ktq,0
1qsy,0
1TAU,1
4GX7,1
5V6F,1
5V6C,1
b347,1
b3c5,1
1QPK,1
1BG9,1
1RP8,1
2D3N,1
1JDC,1
1RP9,1
6AG0,1
1RPK,1
2D3L,1
6TP1,1
6TP0,1
6JQB,1
1MXG,1
1E40,1
3BSH,1
1QI3,1
6IYG,1
1KXH,1
6TOZ,1
1QI4,1
6J3X,1
1JDD,1
1QI5,1
b217,1
b227,1
b247,1
b29a,1
b325,1
b52d,1
b949,1
b974,1
ba18,1
ba44,1
ba49,1
ba69,1
ba80,1
ba8c,1
baa6,1
1VCL,1
2Z48,1
2Z49,1
b4c0,1
b4db,1
2ZG2,1
2zg1,1
2zg3,1
2ZG3,1
2ZG1,1
7AW6,1
5J06,1
5J0B,1
5IHB,1
b00f,1
1OAF,1
8DJT,1
1QK7,1
2D7R,1
6h0b,1
5ajo,1
5AJO,1
2FFU,1
2FFV,1
1XHB,1
2D7I,1
5AJP,1
6H0B,1
6PXU,1
b587,1
b6bb,1
b6f1,1
3TYG,1
1D0M,1
b6d4,1
b81c,1
4R9T,1
4M7H,1
2WNP,1
2J0H,1
1JC9,1
6QNV,1
2J3G,1
2J3F,1
2J0Y,1
2D39,1
2JHM,1
2J1G,1
2J0G,1
2JHH,1
2J64,1
4R9J,1
2J60,1
1FZB,1
1FZF,1
1FZD,1
1N86,1
3HUS,1
b005,1
b03b,1
b318,1
b7e3,1
3BIF,1
5ajx,1
5ajv,1
5ajw,1
5ajy,1
6ibz,1
6hvi,1
5ak0,1
6hvh,1
6etj,1
6ibx,1
6iby,1
5ajz,1
6hvj,1
6ic0,1
1XC6,1
3OGS,1
3OGR,1
3OGV,1
5MGD,1
5MGC,1
b305,1
b314,1
b323,1
b368,1
b373,1
b401,1
b5ec,1
b6da,1
b776,1
b782,1
b907,1
ba8f,1
1DQC,1
5DI0,1
4ZNR,1
4ZNQ,1
3WMQ,1
5X4A,1
3WMP,1
1V0C,1
1TII,1
4FO2,1
4FNF,1
4FP5,1
1BCP,1
1PRT,1
1PTO,1
b04a,1
3C2V,1
3c2o,0
3c2f,0
3c2r,0
4kww,0
5ayy,0
5G56,1
5LA1,1
5LA2,1
b48b,1
b556,1
b55a,1
5KLE,1
5KLF,1
n558,0
n9d7,0
n9fb,0
na4b,0
4Q4V,1
5BNP,1
4Q4W,1
4Q4Y,1
4Q4X,1
5BNN,1
5BNO,1
6CVB,1
b4de,1
b9ea,1
5YRJ,1
5YRK,1
5YRH,1
5YRM,1
5YRE,1
5YRG,1
4AGV,1
4AGG,1
4AGR,1
4AK4,1
2O7I,1
3drf,0
4PFW,1
3I5O,1
b16f,1
b1ef,1
b1f3,1
b22b,1
b236,1
b3fc,1
b46d,1
2XBO,1
1QQP,1
5NEM,1
5NER,1
5NET,1
1ZBA,1
5MZ9,1
5MZD,1
5MZB,1
6TLZ,1
6TM0,1
b017,1
b28f,1
1FOA,1
2JH1,1
2JHD,1
3F5A,1
2JH7,1
b02d,1
5O7U,1
2A6W,1
2A71,1
2A70,1
2A6V,1
2A6Z,1
2A6X,1
2A6Y,1
3MFB,1
3H4I,1
2IW1,1
4LO8,1
5E9C,1
7PR7,1
7PR8,1
b063,1
2G7C,1
b32d,1
b330,1
b720,1
2YHX,1
3B8A,1
b26c,1
1U7G,1
6eu6,1
5AH3,1
6EU6,1
5FUF,1
5AEZ,1
4L9B,1
4L97,1
4L92,1
4L99,1
4RGG,1
b61a,1
b7d5,1
6HOS,1
6Q40,1
1OIO,1
1O9Z,1
3FFO,1
2BS7,1
3F6J,1
2BSB,1
2BSC,1
2BS8,1
1ZPL,1
3F64,1
1ZK5,1
1O9V,1
1O9W,1
4K0O,1
b57f,1
1VST,1
1upf,0
1jlr,0
1ZDG,1
bae5,1
1ZHS,1
1ZHQ,1
5XOF,1
6EFB,1
5IJ3,1
5EQ4,1
5IJ1,1
5EQ3,1
5IIY,1
5EQ2,1
6EFD,1
6EFF,1
6EFC,1
6X3Q,1
7KMJ,1
6EFI,1
5KIQ,1
5IJ2,1
b000,1
b04e,1
b0e9,1
2YIO,1
2YIL,1
2YIP,1
1IHM,1
3A23,1
3A22,1
3A21,1
b559,1
2E6V,1
2DUR,1
2DUP,1
2DUQ,1
4GKX,1
1R1Z,1
1GV9,1
2DUO,1
b42d,1
b43f,1
3A2E,1
4XRE,1
b141,1
b9e5,1
4HMM,1
2lh8,0
2R9U,1
1Y4C,1
2BRS,1
b045,1
b9ba,1
3RG0,1
1JHN,1
3O0V,1
3O0W,1
3O0X,1
5HCB,1
3POW,1
5HCF,1
b38b,1
b3d0,1
ba9b,1
6FLU,1
6f5w,1
6FHY,1
6FHX,1
6T96,1
5C9P,1
5MXF,1
5MXG,1
5MXE,1
6RGR,1
5C9O,1
6RGG,1
6RG1,1
5C9L,1
6RGU,1
5MXH,1
6RGW,1
6F5W,1
7BBI,1
7B7E,1
b09a,1
b104,1
b310,1
b332,1
2QSK,1
2JMV,1
2QT4,1
1U8X,1
1YW1,1
1U4L,1
2mpm,0
2NWG,1
5DNF,1
1U4M,1
5D65,1
5COY,1
4ZLT,1
4DY0,1
6ftp,0
5om2,0
2xn3,0
5om3,0
4aqh,0
5om7,0
2v95,0
5hgc,0
4g8o,0
4g8r,0
2ceo,0
4bb2,0
2xn7,0
2xn6,0
1br8,0
1azx,1
3zha,0
1e03,1
2RIW,1
3B9F,1
2ANT,1
3DY0,1
1IZ2,1
1JVQ,1
6F4V,1
1R1L,1
1LQ8,1
6BJ5,1
b0ac,1
b322,1
b3bf,1
b41d,1
b531,1
b58c,1
b756,1
b79b,1
b7f9,1
b858,1
b8d1,1
b903,1
1ULV,1
1lf9,1
1LF9,1
ba8e,1
1B9P,1
2VXK,1
3CXQ,1
1O03,1
1z4n,1
4uat,1
4uau,1
6QZG,1
2WF7,1
2WF5,1
4C4T,1
6YDJ,1
6HDG,1
4C4S,1
4C4R,1
3I2T,1
7LFR,1
b3b5,1
b3c1,1
b43a,1
b46c,1
b55c,1
b566,1
b57d,1
b59b,1
b5c1,1
b5e0,1
b70a,1
b712,1
b73d,1
b79c,1
b7a4,1
b7e1,1
b804,1
b80e,1
b85e,1
b876,1
b87f,1
b892,1
2HS3,1
3U4E,1
1OSY,1
3DM0,1
1UMH,1
1UMI,1
2RJ2,1
1LXK,1
1f9g,0
2brp,1
1N7R,1
1LOH,1
1N7Q,1
1OJP,1
1OJM,1
1OJO,1
1OJN,1
1LXM,1
1I8Q,1
b533,1
b74b,1
b89d,1
6IFA,1
6IFB,1
3CQO,1
b0f9,1
1YC9,1
5NSW,1
5IUY,1
7AKZ,1
4ZH0,1
5F7K,1
5F8R,1
5F9A,1
5F8Q,1
5F7M,1
5F7L,1
5F7N,1
5F7Y,1
5F9D,1
4ZH7,1
5F7W,1
b076,1
b152,1
b2ae,1
b31e,1
b605,1
3AQZ,1
3AQX,1
2CWG,1
2V8M,1
4BFN,1
4BFO,1
n767,0
n81a,0
n996,0
n9fe,0
na47,0
1VGH,1
1KMX,1
1Q9B,1
1HEV,1
1XEZ,1
6V1D,1
6v1c,1
6V1C,1
3WV0,1
4JNO,1
1ZRL,1
1ZRO,1
4GF2,1
b029,1
b046,1
1YON,1
1yon,1
4FBV,1
4GK9,1
4FBR,1
3QC6,1
3QC5,1
1UYO,1
2YQS,1
4bqh,0
2YQH,1
1L8T,1
4fev,0
4few,0
4gkh,0
4gki,0
2WIM,1
b096,1
b0a6,1
b769,1
b78f,1
b798,1
b816,1
3B9Z,1
3HD6,1
3B9W,1
3B9Y,1
2C78,1
1d2e,0
1r5n,0
3u2q,1
5mi3,0
b4ce,1
b502,1
6Z32,1
b839,1
6BN0,1
2BPD,1
2BPH,1
2CL8,1
2BPE,1
b050,1
b44c,1
2YGM,1
b0f1,1
5V6I,1
5V6J,1
2V8K,1
6OJK,1
6OJL,1
3IID,1
5o2d,0
3q71,0
4Y9V,1
4x11,1
4x0z,1
4x13,1
4x14,1
5CPW,1
5CPU,1
5CQ0,1
4X12,1
4X13,1
3NXD,1
3BWQ,1
4X11,1
4X10,1
3NXG,1
3BWR,1
4JCD,1
4X14,1
4X15,1
4JCE,1
1VPN,1
4X16,1
4JCF,1
3S7X,1
4MJ1,1
4X0Z,1
4FMI,1
4MJ0,1
1VPS,1
5CPY,1
5CPX,1
5CPZ,1
6Y5Y,1
4X17,1
6Y6A,1
b018,1
b022,1
b027,1
b044,1
ba77,1
1FNH,1
2EWE,1
4Z2F,1
1Y2U,1
1Y2T,1
4YLD,1
1XI0,1
3QDS,1
2OFC,1
1X99,1
3QDT,1
3QDU,1
2OFD,1
3QDW,1
3QDV,1
2OFE,1
b2ad,1
1W9W,1
1UY2,1
1UY3,1
1UY4,1
1NAE,1
2V4V,1
1UYY,1
1UYX,1
1OD3,1
1UXX,1
1UZ0,1
1O8S,1
1UY0,1
1UYZ,1
n036,0
b111,1
b233,1
n672,0
n6ba,0
n6d8,0
n80f,0
b484,1
n944,0
n9da,0
na2d,0
na71,0
1GGP,1
1pum,1
3rti,1
5y97,1
3CAH,1
1PC8,1
1RZO,1
1PUU,1
1YF8,1
4ZLB,1
4ZA3,1
5Y42,1
1ONK,1
2ZR1,1
4JKX,1
5Y97,1
1OQL,1
1HWO,1
1CE7,1
4ZFU,1
1HWN,1
4ZGR,1
1HWM,1
2AAI,1
1M2T,1
2Q3N,1
3D7W,1
4ZFY,1
1TFM,1
2R9K,1
1HWP,1
3RTJ,1
3CA6,1
3C9Z,1
3RTI,1
6ELY,1
3CA5,1
4HR6,1
3CA4,1
3CA0,1
3CA1,1
4Z9W,1
4Z8S,1
7KD0,1
1PUM,1
b250,1
b2d7,1
b2dd,1
b2e7,1
b2f9,1
b30a,1
b5dc,1
b69a,1
b929,1
1I24,1
2PC8,1
4M81,1
3N9K,1
2PB1,1
b15d,1
b286,1
b28d,1
b78e,1
3MJ9,1
7KCR,1
1TG8,1
6CO8,1
b05e,1
b072,1
b097,1
b0c0,1
b0fb,1
b586,1
b592,1
b5c0,1
b682,1
b6a6,1
b938,1
2xg5,0
6Z30,1
1HNF,1
1SYO,1
1syo,1
1sz0,1
1Q25,1
b889,1
1ugx,1
2VBM,1
2D43,1
6SXR,1
2D44,1
1WD4,1
b479,1
b7ed,1
2CE6,1
2CGY,1
2CGZ,1
2X2T,1
2X2S,1
b313,1
2F5T,1
2f5t,1
ba04,1
2BWR,1
2BWM,1
4TQJ,1
4TQK,1
4TQM,1
b059,1
b2ac,1
b308,1
b722,1
6YPE,1
3l2y,0
1B09,1
2A3Y,1
1LIM,1
1GYK,1
1HAS,1
1SAC,1
1CRV,1
7ZL1,1
1LGN,1
b01c,1
b5f3,1
2YVW,1
3iss,0
1UAE,1
2RL2,1
1IC1,1
b762,1
4O5J,1
3D3H,1
3HZS,1
1KC3,1
2GH4,1
2D8L,1
5A3M,1
2XJQ,1
2XJR,1
2XJS,1
4COZ,1
2XJT,1
4COY,1
2XJU,1
6Y9J,1
4AFC,1
4AFB,1
6Y98,1
4AFA,1
4ASL,1
4GQ7,1
4CP2,1
4CP0,1
4CP1,1
4COU,1
4COV,1
4COW,1
4LHK,1
4LHN,1
4LHL,1
b126,1
b3f3,1
b44e,1
b6ce,1
b857,1
b886,1
1C4O,1
6SGF,1
6A56,1
2HZH,1
1HFU,1
5A7E,1
3T6Z,1
1KYA,1
3T6W,1
5LWX,1
3T71,1
b179,1
b201,1
b36d,1
b468,1
b649,1
b67b,1
b6e7,1
b6eb,1
b727,1
b74d,1
b77f,1
b846,1
6LF2,1
6LF1,1
6KBJ,1
6KBQ,1
6T0Q,1
2RKC,1
2ZB5,1
2ZB6,1
2GQU,1
1UXY,1
1W3F,1
1W3G,1
1W3A,1
1I82,1
1I8A,1
n033,0
n035,0
n03b,0
n052,0
n05f,0
n069,0
n076,0
n091,0
n098,0
b140,1
b23c,1
n67b,0
n6ae,0
n6da,0
n6f9,0
n716,0
n738,0
n73c,0
n76c,0
n7a4,0
n7f6,0
n906,0
n943,0
n959,0
n9bc,0
n9c7,0
na1c,0
na3d,0
na44,0
na50,0
na68,0
nad0,0
3CT5,1
3CSZ,1
3CT1,1
3CT0,1
3M7J,1
3M7H,1
4GC2,1
4GC1,1
2C1Z,1
2VCE,1
1Q0Z,1
6VT2,1
6VU6,1
b053,1
6M8M,1
b093,1
b36e,1
b555,1
b7e2,1
b9d4,1
2PHH,1
3ANK,1
2AHG,1
5NWP,1
5VQ5,1
b1ee,1
2YVP,1
5nqr,0
5nwh,0
1KWF,1
1WU5,1
1WU6,1
2B4F,1
6TRH,1
6TOW,1
1XWQ,1
b139,1
b255,1
b478,1
4A6O,1
b31f,1
2RDH,1
4dxg,1
2RDG,1
2Z8L,1
2R61,1
1M4V,1
4RGT,1
4RFB,1
4RCO,1
b002,1
b087,1
5ADH,1
2C3W,1
2C3X,1
1TXZ,1
1V8R,1
1MQE,1
5FU3,1
5FU4,1
n7e3,0
na31,0
na59,0
na63,0
5MH2,1
5ID8,1
5IDA,1
5MH0,1
5MH3,1
b46e,1
1ZA4,1
1K7Y,1
3CL4,1
3I27,1
3CL5,1
3I1L,1
5E66,1
5E65,1
b3d9,1
b40e,1
b6ff,1
b734,1
b749,1
b93b,1
2LL3,1
1LR9,1
3CY4,1
3k41,1
2RL9,1
1KEO,1
1C39,1
2RL7,1
2RLB,1
3K42,1
3K43,1
3K41,1
5EGC,1
b042,1
4PXQ,1
6I02,1
b357,1
b3a8,1
2X3T,1
1TZF,1
2CGL,1
2CGJ,1
3FYI,1
6CI0,1
3FYE,1
3OM3,1
7XTN,1
5B0I,1
5B0K,1
b632,1
b7be,1
4TQU,1
3PUX,1
3PUW,1
3PUV,1
3PV0,1
7VU3,1
7VU1,1
7VU0,1
7VTZ,1
b741,1
b802,1
7CNW,1
7CNY,1
1YUK,1
2P28,1
6BMS,1
2I5P,1
1ihy,0
1k3t,0
1i32,0
1i33,0
b49c,1
b4a9,1
b4aa,1
6RKX,1
6prg,1
4zs9,1
2w7y,1
6RKL,1
6RKH,1
6RKJ,1
2B3B,1
7BVT,1
4ZZE,1
b0d8,1
b23f,1
b2c0,1
b4be,1
b4d6,1
b50e,1
b9e3,1
ba60,1
ba67,1
ba8a,1
baa5,1
6T1Z,1
3B6H,1
2BDM,1
6E8Q,1
b17f,1
b281,1
b4c8,1
b51e,1
b9ef,1
baf0,1
7LR7,1
7LR8,1
7LR6,1
b73b,1
4R2B,1
b288,1
b304,1
6CE9,1
6CEB,1
7MD5,1
4YTT,1
4YTS,1
4YTR,1
4YTQ,1
5J8L,1
5XC4,1
5XBX,1
5XC8,1
b27e,1
6MDS,1
6MDV,1
6EN3,1
b34a,1
b3d1,1
b42b,1
b444,1
b69c,1
b75b,1
b86d,1
1DVA,1
2ZAA,1
b082,1
b8c8,1
2XZK,1
2f10,0
1vcu,1
2f0z,1
2F0Z,1
1EUS,1
2F29,1
1VCU,1
7P1Q,1
6O1X,1
6O1W,1
b1b6,1
b23d,1
b293,1
4yxd,0
6MYR,1
1YQ4,1
6STO,1
2x3t,1
4aml,1
2x52,1
1K7U,1
1WGT,1
1WGC,1
1K7T,1
1K7V,1
2X52,1
2WGC,1
1ULK,1
4AML,1
6STN,1
6STR,1
6STQ,1
6STP,1
b039,1
5JJF,1
3UTW,1
4FBZ,1
5JJN,1
1BRR,1
1KME,1
6XL3,1
5JJE,1
2F93,1
6WP8,1
5ZOV,1
4RP9,1
2HD0,1
5MTF,1
3RGU,1
5JSD,1
5JSE,1
b31b,1
5GM9,1
1OA7,1
4ENG,1
5GLY,1
3ENG,1
b113,1
b143,1
b262,1
bae1,1
6E0W,1
b0a2,1
b154,1
b54d,1
6YU6,1
3f3d,1
3f48,0
4mme,1
3qs6,1
3gwu,0
4mm7,0
4mm9,0
4us4,0
4mmf,1
4mma,0
4mm8,0
3gjd,0
4mm6,0
3qs4,1
3qs5,1
2q6h,1
3gwv,0
2q72,1
3gww,0
4hod,1
4fxz,0
4mm4,0
3f3a,0
2qju,1
6YU4,1
6YU7,1
7LQJ,1
6YU3,1
4HOD,1
7LQK,1
6DZZ,1
6VRL,1
6NLE,1
2QEI,1
3MPQ,1
7DJ2,1
2QJU,1
7DJC,1
4MME,1
4MMD,1
4MMF,1
2Q72,1
2Q6H,1
3USP,1
2QB4,1
3QS5,1
3F3D,1
3QS4,1
5JAF,1
3QS6,1
6VRH,1
2A65,1
7LQL,1
4US3,1
b24f,1
b274,1
b841,1
ba4c,1
ba75,1
baac,1
4XQM,1
6NWR,1
6NWE,1
3TSA,1
2iyf,0
4DX2,1
b1a1,1
4DXS,1
4fi9,0
4DXR,1
2GY5,1
2R46,1
1GHQ,1
4ZH1,1
4ONT,1
b25e,1
3AKI,1
8E0S,1
4umc,0
4umb,0
4hso,0
5UPM,1
5UPI,1
5T4G,1
5T4C,1
5T4A,1
5V1W,1
5UPO,1
b172,1
b199,1
b1ac,1
b9a4,1
7FH1,1
7W12,1
5V7V,1
6T2B,1
b69f,1
b85b,1
b8b2,1
b8e7,1
6Q68,1
6Q67,1
b120,1
3W7W,1
3W7X,1
b14a,1
b301,1
b976,1
b97d,1
ba02,1
ba06,1
ba4f,1
baa1,1
1Q7T,1
1XIF,1
1S5M,1
1XIE,1
4QE4,1
4QE5,1
1XLI,1
4QE1,1
4QEE,1
1XID,1
4LNC,1
b485,1
b4a0,1
b4bf,1
b4d8,1
b9b8,1
ba56,1
3W6D,1
3W6C,1
3W6F,1
5AWQ,1
5AWP,1
6OEV,1
6OEU,1
7V6Y,1
2VZV,1
2vjx,0
2vot,0
2vqt,0
2vo5,0
2vl4,0
2vmf,0
2vr4,0
6BYE,1
6BYI,1
6DDU,1
4RI3,1
4RI2,1
b013,1
b033,1
b04d,1
b052,1
b060,1
b069,1
b074,1
b07c,1
b07d,1
b0b4,1
b0b9,1
b0c4,1
b0cb,1
b0cc,1
b0cd,1
b0e8,1
b0eb,1
b39a,1
b400,1
b413,1
b421,1
b455,1
b57a,1
b5a0,1
b5f2,1
b5f9,1
b610,1
b61e,1
b63d,1
b63e,1
b6f6,1
b6f7,1
b718,1
b719,1
b721,1
b723,1
b736,1
b74a,1
b758,1
b7b8,1
b7fe,1
b810,1
b84e,1
b89f,1
b8c0,1
b8d6,1
b8ed,1
b8ee,1
b922,1
1M2Z,1
2yiu,0
4u3f,0
5X6N,1
6XRA,1
3CK9,1
3ck8,1
5E76,1
3CKB,1
b14d,1
b18d,1
b4a2,1
4FT6,1
3SY9,1
b52f,1
4DOH,1
4FTW,1
5sym,0
5kre,0
5syn,0
3QT2,1
6NV2,1
6UAZ,1
6UB0,1
6UB3,1
6UB6,1
6UB4,1
6UB5,1
6UAU,1
6UAT,1
6UAW,1
6UAS,1
6UAR,1
6UFL,1
6UB1,1
b1a8,1
b278,1
ba6e,1
4AK2,1
6WLB,1
b10b,1
b12e,1
b144,1
b1b1,1
b1d0,1
b21f,1
b23b,1
5KNK,1
1KRV,1
3NMS,1
3L5N,1
1IJD,1
3JD8,1
b3f8,1
b57b,1
b596,1
b68b,1
b6ca,1
b8e4,1
b93a,1
4XKG,1
4lkk,1
1hge,1
4kon,1
1hgj,1
4lkh,1
4bgy,1
4lkg,1
4bgx,1
4dj7,1
4xqu,1
4k64,1
4k63,1
1hgi,1
4kom,1
6idz,1
4bh3,1
4bh4,1
4lkj,1
4k66,1
4k67,1
4nrl,1
4nrk,1
1HGG,1
4BSE,1
3KU3,1
2VIR,1
3M5I,1
3S12,1
3M5H,1
2VIS,1
1HGF,1
4BSD,1
4BSF,1
1HGD,1
3M5J,1
4D00,1
3S11,1
3QQO,1
4BSG,1
1HGE,1
4BSC,1
3KU5,1
2VIT,1
4CYW,1
4CYV,1
5HMG,1
2VIU,1
4BSB,1
3KU6,1
3QQI,1
4BSA,1
1MQM,1
4CQY,1
3ZPA,1
3ZP6,1
4CQX,1
1MQL,1
1MQN,1
3HTT,1
4CQZ,1
1HA0,1
3HTQ,1
1RD8,1
3ZP1,1
3ZP0,1
3HTP,1
1TI8,1
3HMG,1
4CR0,1
4CQP,1
2YP4,1
4CQQ,1
2IBX,1
4CQS,1
4CQR,1
3BT6,1
3HTO,1
4CQV,1
2YP3,1
4CQW,1
4CQU,1
4HMG,1
4BH0,1
3MLH,1
3ZNM,1
1RV0,1
3QQE,1
4BH1,1
4BH3,1
4CYZ,1
4BH2,1
1HGH,1
4BGX,1
3QQB,1
1RUZ,1
3M5G,1
4BGY,1
2HMG,1
1HGI,1
4BSI,1
2RFU,1
2RFT,1
1RVT,1
3VUN,1
4BGZ,1
4BH4,1
1HGJ,1
4BSH,1
6IIG,1
4XQO,1
4UO2,1
5VMF,1
5VU4,1
5VTQ,1
5XL9,1
6IDB,1
4UO1,1
4YY1,1
4UO5,1
4XKF,1
4JUH,1
4YYB,1
4KPS,1
5VTW,1
4UO6,1
4XKE,1
4JUJ,1
2WRH,1
4YY7,1
4YYA,1
5VMC,1
5VTV,1
4KDO,1
5XL3,1
6WXB,1
2WRE,1
2WR3,1
6IJT,1
2WR2,1
5BQY,1
5XLD,1
4KDN,1
4N63,1
4N5K,1
